Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre,Episode No#,URL,Sentence No,Timestamps,Urdu Sentence,English Sentence
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,60.0,00:06:56.760,ماں نہیں آئے گی؟,mother won't come?
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,61.0,00:06:57.440,امی اب بھی آئیں گی۔,Mother will still come.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,62.0,00:06:59.960,ماں باپ کے ساتھ چلی گئی ہے…,Mother has gone with father…
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,63.0,00:07:07.080,کسی دن اپنے باپ کا ہاتھ پکڑ کر,Someday hold your father's hand
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,64.0,00:07:08.920,ڈاکٹر کے پاس لے جانا۔,and take him to the doctor.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,65.0,00:07:11.320,میری کمر ٹوٹ گئی ہے، اسے لیتے ہوئے؟,"My back is broken, while taking him?"
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,66.0,00:07:14.120,ہاتھ....,Hand.....
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,67.0,00:07:23.160,چاندنی نے سبزی کاٹتے ہوئے اپنا ہاتھ کاٹا۔,Chandni cut her hand
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,68.0,00:07:30.160,ذرا ایک نظر ڈالیں۔,Just take a look.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,69.0,00:07:31.600,مجھے دیکھنے دو۔,Let me see.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,70.0,00:07:32.600,میں دیکھوں کون سی سبزی,Let me see which vegetable
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,71.0,00:07:36.240,مجھے جھاڑو دینے دو۔,Let me sweep.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,72.0,00:07:42.800,میں اسے وہیں رکھوں گا۔,I will keep it there.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,73.0,00:07:59.200,ہیلو,Hello.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,74.0,00:08:00.760,تم کہاں ہو؟,Where are you?
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,75.0,00:08:05.440,ٹھیک ہے، میں نے تمہیں دیکھا ہے۔,"Okay, I have seen you."
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,76.0,00:08:07.720,کیسی ہو؟,How are you?
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,77.0,00:08:08.960,تم ٹھیک ہو؟,Are you fine.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,78.0,00:08:10.040,ہاں میں کلاس میں آرہا ہوں۔,"Yes, I am coming to the class."
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,79.0,00:08:21.520,تنسیلہ، بہت دیر ہو چکی ہے۔,"Tansila,it's too late."
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,80.0,00:08:23.200,لیکچر شروع ہونے والا ہے۔,The lecture is about to start.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,81.0,00:08:24.360,اصل میں، مجھے لگتا ہے کہ یہ,"In fact, I think it"
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,82.0,00:08:27.000,آج سکندر,Today is Mr. Sikandar
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,83.0,00:08:29.040,جی ہاں,Yes.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,84.0,00:08:30.480,کوئی مسئلہ نہیں۔,No problem.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,85.0,00:08:31.480,میرے جانے تک لیکچر شروع نہیں ہوگا۔,The lecture will not start until I go.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,86.0,00:08:33.480,کیوں؟,Why?
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,87.0,00:08:33.960,سب کو,Everyone is waiting for
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,88.0,00:08:37.120,اور ویسے،,"And by the way,"
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,89.0,00:08:37.800,آپ کب سے,since when have you been
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,90.0,00:08:39.680,آپ کو کبھی کوئی عہدہ بھی نہیں ملا۔,You have never even got a position.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,91.0,00:08:41.440,میری حیثیت جو بھی ہے، ایسا ہی ہو۔,"Whatever my position is, so be it."
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,92.0,00:08:43.160,آپ کو اس کا کوئی اندازہ نہیں ہے۔,You have no idea about it.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,93.0,00:08:44.480,میں واقعی میں نہیں سمجھا.,I really don't understand.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,94.0,00:08:46.080,آپ کو سمجھنے کی ضرورت نہیں ہے۔,You don't need to understand.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,95.0,00:08:47.400,اچھا چلو جلدی چلتے ہیں۔,"Okay, let's go quickly."
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,96.0,00:09:38.160,میں تیرا بندہ ہوں سائیں,"I am your servant, Saeen."
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,97.0,00:09:40.720,وہ یہاں ہے۔,He is here.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,98.0,00:09:42.160,میں اسے دیکھ سکتا ہوں۔,I can see it.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,99.0,00:09:45.960,یہ افسوس کی بات ہے,It's a pity
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,100.0,00:09:48.080,کہ میں اب بھی اسے دیکھ سکتا ہوں۔  ہونا تو یہ چاہیے تھا,that I can still see it.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,101.0,00:09:53.080,کہ,It should have been that
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,102.0,00:09:57.360,ہمیں ان کی موت کی خبر ملتی۔,we received news of his death.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,103.0,00:10:01.240,یا اس نے کسی کو مار ڈالا ہوگا۔,Or he would have killed someone.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,104.0,00:10:07.680,اس طرح مزہ نہیں آئے گا۔,It won't be fun like this.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,105.0,00:10:13.240,چودھری صاحب،,"Mr. Chaudhary,"
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,106.0,00:10:14.520,وہ بچے ہیں۔  انہوں نے غلطی کی۔,they are kids. They made a mistake.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,107.0,00:10:17.200,معاف کر دیں۔,Please forgive.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,108.0,00:10:18.320,اگر آپ غلطی کرتے ہیں تو,"If you make a mistake,"
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,109.0,00:10:21.000,آپ کو اسے درست کرنا ہوگا۔,you have to rectify it.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,110.0,00:10:26.080,اگر آپ گناہ کرتے ہیں تو,"If you commit a sin,"
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,111.0,00:10:29.240,آپ کو اس کی قیمت ادا کرنی ہوگی۔,you have to pay for it.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,112.0,00:10:32.920,کیا تمہیں یہ یاد نہیں؟,Don't you remember this?
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,113.0,00:10:35.720,کیا تم نے اپنا وقار کھو دیا ہے؟,Have you lost your dignity?
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,114.0,00:10:38.880,چودھری صاحب،,"Mr. Chaudhary,"
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,115.0,00:10:40.320,میرے نگراں۔,my caretaker.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,116.0,00:10:42.640,میں کیا کروں؟,What should I do?
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,117.0,00:10:44.320,میری بیٹی کی پرورش,My daughter is raised by
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,118.0,00:10:47.120,پھر اسے مارنا ان ہاتھوں کا فرض ہے۔,Then it is the duty of
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,119.0,00:10:53.000,ورنہ,"Otherwise,"
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,120.0,00:10:55.920,تمہارے ہاتھ,your hands are
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,121.0,00:11:00.360,اس کی شادی ہو گئی ہے، سائین۔,"She has got married,Saeen."
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,122.0,00:11:03.480,وہ بھاگ گئی اور شادی کر لی۔,She has eloped and got married.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,123.0,00:11:06.200,ساری بات بتاؤ۔,Tellthe whole thing.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,124.0,00:11:10.080,کیا آپ نے,Did you lose the sharpness
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,125.0,00:11:21.120,رحم فرما، سائین۔,"Please have mercy, Saeen."
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,126.0,00:11:23.360,وہ ایک نوجوان لڑکی ہے۔,She is a young girl.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,127.0,00:11:26.520,اس نے پورے علاقے کے ساتھ زیادتی کی ہے۔,She has abused the whole area.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,128.0,00:11:32.120,کیا,Has the grain production
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,129.0,00:11:37.800,یا,Or
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,130.0,00:11:44.640,اور اگر اس کی شادی ہوئی تو,"And if she got married,"
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,131.0,00:11:46.920,ہمارے دشمن,then to our enemy
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,132.0,00:11:49.280,سکندر شاہ کے آدمی سے۔,Sikandar Shah's man.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,133.0,00:11:53.320,سائیں،,"Saeen,"
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,134.0,00:11:54.520,وہ سکندر شاہ کا آدمی نہیں ہے۔,he is not Sikandar Shah's man.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,135.0,00:11:56.920,وہ ابھی اپنے علاقے میں ہے…,He is just in his area…
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,136.0,00:11:58.360,[ __ ] بند کرو۔,Stop your nonsense.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,137.0,00:12:00.920,جو,Whoever that is from
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,138.0,00:12:08.800,ان دونوں علاقوں میں ہوا بھی,Even the air in these
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,139.0,00:12:13.960,تمہاری بیٹی اور,Your daughter and
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,140.0,00:12:22.320,سائیں,"Saeen,"
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,141.0,00:12:23.760,میں ان دونوں کو تمہارے پاس لاؤں گا۔,I will bring both of them to you.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,142.0,00:12:27.000,وہ آپ سے معافی مانگیں گے۔,Theywill apologize to you.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,143.0,00:12:30.080,مجھے مصیبت میں مت ڈالو۔,Don't put me in trouble.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,144.0,00:12:32.600,بیٹی سے غلطی ہو جائے تو,"If a daughter make a mistake,"
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,145.0,00:12:35.200,ہم اس سے معافی نہیں مانگتے۔,we don't make her apologize.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,146.0,00:12:38.680,تمہیں اسے مارنا چاہیے تھا۔  ان پیروں میں بیٹھ کر,You should have kill her.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,147.0,00:12:41.320,آپ کے جنازے کا اعلان بھی ہو جائے تو,Even if your funeral is announced
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,148.0,00:12:46.240,چودھری ریاضت کا,Chaudhary Riyasat
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,149.0,00:12:53.520,مٹھل…,Mithal…
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,150.0,00:12:55.040,ہاں سائیں۔۔۔,Yes Saeen.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,151.0,00:12:55.760,میں تیرا بندہ ہوں سائیں,"I am your servant, Saeen."
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,152.0,00:12:57.680,مجھے حکم دیں۔,Order me.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,153.0,00:12:58.520,اسے لے جاؤ۔,Take him away.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,154.0,00:12:59.760,نہیں، سائین۔,"No, Saeen."
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,155.0,00:13:01.080,تم مجھے مار سکتے ہو,"You can kill me,"
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,156.0,00:13:02.400,لیکن میری بیٹی کو چھوڑ دو۔  سائیں,but leave my daughter. Saeen.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,157.0,00:13:04.160,سائیں… سائیں رحم کرو۔,"Saeen…Saeen, have mercy."
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,158.0,00:13:06.480,ہمارے علاقے اور,Even the birds of our area and
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,159.0,00:13:14.520,تمہاری بیٹی,How did your daughter
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,160.0,00:13:19.480,مجرم کو سزا ملے گی۔,The culprit will be punished.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,161.0,00:13:23.480,آپ ایک باپ تھے۔,You were a father.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,162.0,00:13:25.600,تم اسے پیار سے مار دیتے۔,You would have killed her lovingly.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,163.0,00:13:30.000,لیکن اب نہیں۔,But not now.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,164.0,00:13:34.040,مٹھل,"Mithal,"
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,165.0,00:13:35.360,اسے لے جاؤ۔,take him away.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,166.0,00:13:36.920,جاتے ہوئے,While going tell
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,167.0,00:13:41.000,جنازے کو,don't keep the funeral
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,168.0,00:13:44.680,چلو۔,Come on.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,169.0,00:13:46.040,سائیں رحم کرو۔  سائیں,"Saeen, have mercy. Saeen,"
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,170.0,00:14:30.480,مجھے چھوڑ دو۔,Leave me.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,171.0,00:14:32.360,مجھے چھوڑ دو۔,Leave me.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,172.0,00:14:34.120,مجھے چھوڑ دو۔,Leave me.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,173.0,00:14:35.480,مجھے چھوڑ دو۔,Leave me.
Qabeel,,,,,,,,,https://www.youtube.com/watch?v=4xUvwCzhyQs,174.0,00:14:37.040,مجھے چھوڑ دو۔,Leave me.
